ImageIndex,Date,PixelIndex,Latitude,Longitude,Band1,Band2,Band3,Band4,Fire_binary
438,2021-05,6265,-12.511600529924078,-76.68868173187728,964.0,1261.0,1418.0,1652.0,0
438,2021-05,6266,-12.511600529924078,-76.68863681611307,984.0,1281.0,1468.0,1704.0,0
438,2021-05,6267,-12.511600529924078,-76.68859190034887,1006.0,1290.0,1490.0,1737.0,0
438,2021-05,6268,-12.511600529924078,-76.68854698458466,1003.0,1296.0,1468.0,1741.0,0
438,2021-05,6269,-12.511600529924078,-76.68850206882045,1010.0,1296.0,1467.0,1756.0,0
438,2021-05,6270,-12.511600529924078,-76.68845715305625,1026.0,1306.0,1496.0,1800.0,0
438,2021-05,6271,-12.511600529924078,-76.68841223729204,1024.0,1317.0,1519.0,1811.0,0
438,2021-05,6272,-12.511600529924078,-76.68836732152783,1025.0,1308.0,1513.0,1806.0,0
438,2021-05,6273,-12.511600529924078,-76.68832240576363,1003.0,1306.0,1514.0,1776.0,0
438,2021-05,6274,-12.511600529924078,-76.68827748999942,1005.0,1319.0,1521.0,1733.0,0
438,2021-05,6275,-12.511600529924078,-76.68823257423522,1022.0,1317.0,1542.0,1731.0,0
438,2021-05,6276,-12.511600529924078,-76.68818765847101,1030.0,1301.0,1545.0,1724.0,0
438,2021-05,6277,-12.511600529924078,-76.6881427427068,1014.0,1279.0,1512.0,1657.0,0
438,2021-05,6278,-12.511600529924078,-76.6880978269426,1000.0,1263.0,1469.0,1576.0,0
438,2021-05,6279,-12.511600529924078,-76.68805291117839,996.0,1227.0,1422.0,1503.0,0
438,2021-05,6280,-12.511600529924078,-76.68800799541418,970.0,1163.0,1365.0,1435.0,0
438,2021-05,6281,-12.511600529924078,-76.68796307964998,950.0,1129.0,1320.0,1378.0,0
438,2021-05,6282,-12.511600529924078,-76.68791816388578,931.0,1116.0,1287.0,1324.0,0
438,2021-05,6283,-12.511600529924078,-76.68787324812158,917.0,1105.0,1249.0,1264.0,0
438,2021-05,6284,-12.511600529924078,-76.68782833235737,916.0,1103.0,1231.0,1214.0,0
438,2021-05,6285,-12.511600529924078,-76.68778341659316,908.0,1093.0,1237.0,1183.0,0
438,2021-05,6286,-12.511600529924078,-76.68773850082896,911.0,1083.0,1217.0,1167.0,0
438,2021-05,6287,-12.511600529924078,-76.68769358506475,882.0,1074.0,1184.0,1159.0,0
438,2021-05,6288,-12.511600529924078,-76.68764866930054,864.0,1063.0,1161.0,1133.0,0
438,2021-05,6289,-12.511600529924078,-76.68760375353634,864.0,1051.0,1144.0,1122.0,0
438,2021-05,6290,-12.511600529924078,-76.68755883777213,868.0,1044.0,1141.0,1115.0,0
438,2021-05,6291,-12.511600529924078,-76.68751392200792,866.0,1041.0,1150.0,1102.0,0
438,2021-05,6292,-12.511600529924078,-76.68746900624372,862.0,1034.0,1150.0,1128.0,0
438,2021-05,6293,-12.511600529924078,-76.68742409047951,877.0,1060.0,1133.0,1179.0,0
438,2021-05,6294,-12.511600529924078,-76.6873791747153,885.0,1062.0,1139.0,1173.0,0
438,2021-05,6295,-12.511600529924078,-76.6873342589511,877.0,1023.0,1118.0,1170.0,0
438,2021-05,6296,-12.511600529924078,-76.68728934318689,857.0,985.0,1084.0,1151.0,0
438,2021-05,6297,-12.511600529924078,-76.68724442742268,836.0,969.0,1058.0,1101.0,0
438,2021-05,6298,-12.511600529924078,-76.68719951165848,813.0,973.0,1051.0,1053.0,0
438,2021-05,6299,-12.511600529924078,-76.68715459589427,812.0,985.0,1069.0,1030.0,0
438,2021-05,6300,-12.511600529924078,-76.68710968013006,839.0,989.0,1110.0,1023.0,0
438,2021-05,6301,-12.511600529924078,-76.68706476436586,853.0,975.0,1089.0,1013.0,0
438,2021-05,6302,-12.511600529924078,-76.68701984860165,832.0,948.0,1045.0,1004.0,0
438,2021-05,6303,-12.511600529924078,-76.68697493283744,799.0,928.0,1006.0,994.0,0
438,2021-05,6304,-12.511600529924078,-76.68693001707325,791.0,921.0,987.0,979.0,0
438,2021-05,6305,-12.511600529924078,-76.68688510130904,788.0,922.0,981.0,983.0,0
438,2021-05,6306,-12.511600529924078,-76.68684018554484,786.0,922.0,968.0,1005.0,0
438,2021-05,6307,-12.511600529924078,-76.68679526978063,786.0,920.0,968.0,1021.0,0
438,2021-05,6308,-12.511600529924078,-76.68675035401643,789.0,912.0,974.0,1044.0,0
438,2021-05,6309,-12.511645445688282,-76.69043344668131,962.0,1184.0,1384.0,1544.0,0
438,2021-05,6310,-12.511645445688282,-76.6903885309171,970.0,1164.0,1361.0,1580.0,0
438,2021-05,6311,-12.511645445688282,-76.6903436151529,973.0,1132.0,1319.0,1608.0,0
438,2021-05,6312,-12.511645445688282,-76.69029869938869,955.0,1090.0,1242.0,1556.0,0
438,2021-05,6313,-12.511645445688282,-76.69025378362448,936.0,1083.0,1225.0,1454.0,0
438,2021-05,6314,-12.511645445688282,-76.69020886786028,902.0,1052.0,1210.0,1405.0,0
438,2021-05,6315,-12.511645445688282,-76.69016395209607,890.0,1038.0,1192.0,1409.0,0
438,2021-05,6316,-12.511645445688282,-76.69011903633186,906.0,1047.0,1211.0,1407.0,0
438,2021-05,6317,-12.511645445688282,-76.69007412056766,916.0,1059.0,1222.0,1391.0,0
438,2021-05,6318,-12.511645445688282,-76.69002920480345,915.0,1071.0,1220.0,1380.0,0
438,2021-05,6319,-12.511645445688282,-76.68998428903924,902.0,1057.0,1205.0,1388.0,0
438,2021-05,6320,-12.511645445688282,-76.68993937327504,874.0,1025.0,1179.0,1398.0,0
438,2021-05,6321,-12.511645445688282,-76.68989445751085,849.0,1024.0,1156.0,1412.0,0
438,2021-05,6322,-12.511645445688282,-76.68984954174664,867.0,1038.0,1162.0,1446.0,0
438,2021-05,6323,-12.511645445688282,-76.68980462598243,912.0,1062.0,1199.0,1458.0,0
438,2021-05,6324,-12.511645445688282,-76.68975971021823,935.0,1107.0,1233.0,1468.0,0
438,2021-05,6325,-12.511645445688282,-76.68971479445402,958.0,1127.0,1267.0,1548.0,0
438,2021-05,6326,-12.511645445688282,-76.68966987868981,1003.0,1174.0,1314.0,1646.0,0
438,2021-05,6327,-12.511645445688282,-76.6896249629256,1022.0,1229.0,1379.0,1681.0,0
438,2021-05,6328,-12.511645445688282,-76.6895800471614,1033.0,1244.0,1423.0,1682.0,0
438,2021-05,6329,-12.511645445688282,-76.6895351313972,1056.0,1251.0,1449.0,1668.0,0
438,2021-05,6330,-12.511645445688282,-76.68949021563299,1054.0,1230.0,1453.0,1627.0,0
438,2021-05,6331,-12.511645445688282,-76.68944529986878,1031.0,1198.0,1430.0,1566.0,0
438,2021-05,6332,-12.511645445688282,-76.68940038410457,1019.0,1202.0,1369.0,1519.0,0
438,2021-05,6333,-12.511645445688282,-76.68935546834037,987.0,1137.0,1303.0,1464.0,0
438,2021-05,6334,-12.511645445688282,-76.68931055257616,956.0,1119.0,1270.0,1438.0,0
438,2021-05,6335,-12.511645445688282,-76.68926563681195,940.0,1136.0,1257.0,1438.0,0
438,2021-05,6336,-12.511645445688282,-76.68922072104775,939.0,1131.0,1265.0,1458.0,0
438,2021-05,6337,-12.511645445688282,-76.68917580528354,938.0,1128.0,1262.0,1485.0,0
438,2021-05,6338,-12.511645445688282,-76.68913088951933,950.0,1172.0,1282.0,1514.0,0
438,2021-05,6339,-12.511645445688282,-76.68908597375513,961.0,1206.0,1336.0,1520.0,0
438,2021-05,6340,-12.511645445688282,-76.68904105799092,962.0,1207.0,1366.0,1488.0,0
438,2021-05,6341,-12.511645445688282,-76.68899614222671,956.0,1203.0,1368.0,1446.0,0
438,2021-05,6342,-12.511645445688282,-76.6889512264625,954.0,1187.0,1365.0,1442.0,0
438,2021-05,6343,-12.511645445688282,-76.68890631069831,953.0,1175.0,1345.0,1456.0,0
438,2021-05,6344,-12.511645445688282,-76.68886139493411,949.0,1188.0,1334.0,1472.0,0
438,2021-05,6345,-12.511645445688282,-76.6888164791699,960.0,1192.0,1351.0,1500.0,0
438,2021-05,6346,-12.511645445688282,-76.6887715634057,965.0,1200.0,1375.0,1522.0,0
438,2021-05,6347,-12.511645445688282,-76.68872664764149,957.0,1229.0,1384.0,1557.0,0
438,2021-05,6348,-12.511645445688282,-76.68868173187728,962.0,1270.0,1437.0,1614.0,0
438,2021-05,6349,-12.511645445688282,-76.68863681611307,992.0,1303.0,1482.0,1665.0,0
438,2021-05,6350,-12.511645445688282,-76.68859190034887,1016.0,1319.0,1500.0,1718.0,0
438,2021-05,6351,-12.511645445688282,-76.68854698458466,1024.0,1329.0,1504.0,1754.0,0
438,2021-05,6352,-12.511645445688282,-76.68850206882045,1033.0,1342.0,1533.0,1774.0,0
438,2021-05,6353,-12.511645445688282,-76.68845715305625,1034.0,1341.0,1574.0,1780.0,0
438,2021-05,6354,-12.511645445688282,-76.68841223729204,1041.0,1346.0,1579.0,1779.0,0
438,2021-05,6355,-12.511645445688282,-76.68836732152783,1044.0,1320.0,1553.0,1786.0,0
438,2021-05,6356,-12.511645445688282,-76.68832240576363,1028.0,1296.0,1549.0,1756.0,0
438,2021-05,6357,-12.511645445688282,-76.68827748999942,1015.0,1304.0,1541.0,1746.0,0
438,2021-05,6358,-12.511645445688282,-76.68823257423522,1008.0,1305.0,1545.0,1723.0,0
438,2021-05,6359,-12.511645445688282,-76.68818765847101,1019.0,1287.0,1551.0,1673.0,0
438,2021-05,6360,-12.511645445688282,-76.6881427427068,1034.0,1273.0,1523.0,1638.0,0
438,2021-05,6361,-12.511645445688282,-76.6880978269426,1010.0,1251.0,1440.0,1591.0,0
438,2021-05,6362,-12.511645445688282,-76.68805291117839,985.0,1221.0,1390.0,1507.0,0
438,2021-05,6363,-12.511645445688282,-76.68800799541418,976.0,1187.0,1365.0,1423.0,0
438,2021-05,6364,-12.511645445688282,-76.68796307964998,950.0,1149.0,1304.0,1340.0,0
438,2021-05,6365,-12.511645445688282,-76.68791816388578,915.0,1102.0,1236.0,1268.0,0
438,2021-05,6366,-12.511645445688282,-76.68787324812158,883.0,1058.0,1189.0,1229.0,0
438,2021-05,6367,-12.511645445688282,-76.68782833235737,872.0,1061.0,1160.0,1200.0,0
438,2021-05,6368,-12.511645445688282,-76.68778341659316,875.0,1040.0,1150.0,1169.0,0
438,2021-05,6369,-12.511645445688282,-76.68773850082896,868.0,1017.0,1146.0,1121.0,0
438,2021-05,6370,-12.511645445688282,-76.68769358506475,861.0,1008.0,1130.0,1056.0,0
438,2021-05,6371,-12.511645445688282,-76.68764866930054,846.0,998.0,1107.0,999.0,0
438,2021-05,6372,-12.511645445688282,-76.68760375353634,848.0,991.0,1097.0,980.0,0
438,2021-05,6373,-12.511645445688282,-76.68755883777213,845.0,994.0,1091.0,988.0,0
438,2021-05,6374,-12.511645445688282,-76.68751392200792,840.0,998.0,1080.0,1007.0,0
438,2021-05,6375,-12.511645445688282,-76.68746900624372,850.0,997.0,1080.0,1022.0,0
438,2021-05,6376,-12.511645445688282,-76.68742409047951,858.0,1027.0,1113.0,1034.0,0
438,2021-05,6377,-12.511645445688282,-76.6873791747153,877.0,1032.0,1117.0,1063.0,0
438,2021-05,6378,-12.511645445688282,-76.6873342589511,877.0,1028.0,1133.0,1086.0,0
438,2021-05,6379,-12.511645445688282,-76.68728934318689,863.0,1007.0,1113.0,1087.0,0
438,2021-05,6380,-12.511645445688282,-76.68724442742268,847.0,974.0,1071.0,1080.0,0
438,2021-05,6381,-12.511645445688282,-76.68719951165848,821.0,952.0,1043.0,1068.0,0
438,2021-05,6382,-12.511645445688282,-76.68715459589427,810.0,935.0,1035.0,1037.0,0
438,2021-05,6383,-12.511645445688282,-76.68710968013006,808.0,928.0,1014.0,1010.0,0
438,2021-05,6384,-12.511645445688282,-76.68706476436586,793.0,934.0,999.0,1013.0,0
438,2021-05,6385,-12.511645445688282,-76.68701984860165,778.0,919.0,996.0,1035.0,0
438,2021-05,6386,-12.511645445688282,-76.68697493283744,770.0,916.0,966.0,1035.0,0
438,2021-05,6387,-12.511645445688282,-76.68693001707325,752.0,926.0,939.0,1030.0,0
438,2021-05,6388,-12.511645445688282,-76.68688510130904,760.0,933.0,920.0,1053.0,0
438,2021-05,6389,-12.511645445688282,-76.68684018554484,766.0,929.0,933.0,1085.0,0
438,2021-05,6390,-12.511645445688282,-76.68679526978063,766.0,929.0,955.0,1079.0,0
438,2021-05,6391,-12.511645445688282,-76.68675035401643,770.0,936.0,955.0,1053.0,0
438,2021-05,6392,-12.511690361452489,-76.69043344668131,944.0,1158.0,1327.0,1545.0,0
438,2021-05,6393,-12.511690361452489,-76.6903885309171,954.0,1143.0,1310.0,1565.0,0
438,2021-05,6394,-12.511690361452489,-76.6903436151529,955.0,1130.0,1291.0,1597.0,0
438,2021-05,6395,-12.511690361452489,-76.69029869938869,950.0,1077.0,1260.0,1509.0,0
438,2021-05,6396,-12.511690361452489,-76.69025378362448,912.0,1037.0,1211.0,1431.0,0
438,2021-05,6397,-12.511690361452489,-76.69020886786028,890.0,1013.0,1172.0,1398.0,0
438,2021-05,6398,-12.511690361452489,-76.69016395209607,875.0,1023.0,1160.0,1400.0,0
438,2021-05,6399,-12.511690361452489,-76.69011903633186,889.0,1037.0,1160.0,1393.0,0
438,2021-05,6400,-12.511690361452489,-76.69007412056766,902.0,1037.0,1170.0,1366.0,0
438,2021-05,6401,-12.511690361452489,-76.69002920480345,890.0,1043.0,1189.0,1354.0,0
438,2021-05,6402,-12.511690361452489,-76.68998428903924,881.0,1048.0,1184.0,1363.0,0
438,2021-05,6403,-12.511690361452489,-76.68993937327504,883.0,1029.0,1155.0,1368.0,0
438,2021-05,6404,-12.511690361452489,-76.68989445751085,868.0,1027.0,1143.0,1389.0,0
438,2021-05,6405,-12.511690361452489,-76.68984954174664,866.0,1038.0,1155.0,1417.0,0
438,2021-05,6406,-12.511690361452489,-76.68980462598243,885.0,1047.0,1171.0,1432.0,0
438,2021-05,6407,-12.511690361452489,-76.68975971021823,902.0,1069.0,1199.0,1456.0,0
438,2021-05,6408,-12.511690361452489,-76.68971479445402,936.0,1105.0,1249.0,1530.0,0
438,2021-05,6409,-12.511690361452489,-76.68966987868981,986.0,1168.0,1314.0,1621.0,0
438,2021-05,6410,-12.511690361452489,-76.6896249629256,1012.0,1214.0,1377.0,1648.0,0
438,2021-05,6411,-12.511690361452489,-76.6895800471614,1022.0,1232.0,1422.0,1619.0,0
438,2021-05,6412,-12.511690361452489,-76.6895351313972,1030.0,1225.0,1436.0,1594.0,0
438,2021-05,6413,-12.511690361452489,-76.68949021563299,1027.0,1196.0,1427.0,1565.0,0
438,2021-05,6414,-12.511690361452489,-76.68944529986878,1005.0,1164.0,1394.0,1522.0,0
438,2021-05,6415,-12.511690361452489,-76.68940038410457,991.0,1175.0,1349.0,1484.0,0
438,2021-05,6416,-12.511690361452489,-76.68935546834037,971.0,1108.0,1295.0,1437.0,0
438,2021-05,6417,-12.511690361452489,-76.68931055257616,932.0,1097.0,1265.0,1432.0,0
438,2021-05,6418,-12.511690361452489,-76.68926563681195,923.0,1118.0,1256.0,1439.0,0
438,2021-05,6419,-12.511690361452489,-76.68922072104775,942.0,1124.0,1262.0,1459.0,0
438,2021-05,6420,-12.511690361452489,-76.68917580528354,944.0,1143.0,1272.0,1486.0,0
438,2021-05,6421,-12.511690361452489,-76.68913088951933,944.0,1188.0,1301.0,1513.0,0
438,2021-05,6422,-12.511690361452489,-76.68908597375513,952.0,1213.0,1343.0,1518.0,0
438,2021-05,6423,-12.511690361452489,-76.68904105799092,957.0,1200.0,1380.0,1484.0,0
438,2021-05,6424,-12.511690361452489,-76.68899614222671,953.0,1175.0,1379.0,1433.0,0
438,2021-05,6425,-12.511690361452489,-76.6889512264625,950.0,1164.0,1353.0,1401.0,0
438,2021-05,6426,-12.511690361452489,-76.68890631069831,944.0,1173.0,1346.0,1412.0,0
438,2021-05,6427,-12.511690361452489,-76.68886139493411,944.0,1192.0,1337.0,1439.0,0
438,2021-05,6428,-12.511690361452489,-76.6888164791699,955.0,1197.0,1337.0,1469.0,0
438,2021-05,6429,-12.511690361452489,-76.6887715634057,962.0,1198.0,1351.0,1491.0,0
438,2021-05,6430,-12.511690361452489,-76.68872664764149,953.0,1219.0,1366.0,1527.0,0
438,2021-05,6431,-12.511690361452489,-76.68868173187728,958.0,1253.0,1411.0,1576.0,0
438,2021-05,6432,-12.511690361452489,-76.68863681611307,994.0,1289.0,1473.0,1618.0,0
438,2021-05,6433,-12.511690361452489,-76.68859190034887,1018.0,1324.0,1510.0,1673.0,0
438,2021-05,6434,-12.511690361452489,-76.68854698458466,1030.0,1348.0,1519.0,1736.0,0
438,2021-05,6435,-12.511690361452489,-76.68850206882045,1038.0,1361.0,1547.0,1758.0,0
438,2021-05,6436,-12.511690361452489,-76.68845715305625,1048.0,1363.0,1595.0,1744.0,0
438,2021-05,6437,-12.511690361452489,-76.68841223729204,1054.0,1357.0,1603.0,1742.0,0
438,2021-05,6438,-12.511690361452489,-76.68836732152783,1045.0,1318.0,1546.0,1783.0,0
438,2021-05,6439,-12.511690361452489,-76.68832240576363,1028.0,1300.0,1547.0,1749.0,0
438,2021-05,6440,-12.511690361452489,-76.68827748999942,1017.0,1303.0,1541.0,1722.0,0
438,2021-05,6441,-12.511690361452489,-76.68823257423522,1000.0,1292.0,1524.0,1695.0,0
438,2021-05,6442,-12.511690361452489,-76.68818765847101,998.0,1263.0,1521.0,1673.0,0
438,2021-05,6443,-12.511690361452489,-76.6881427427068,1018.0,1258.0,1492.0,1662.0,0
438,2021-05,6444,-12.511690361452489,-76.6880978269426,1006.0,1254.0,1448.0,1617.0,0
438,2021-05,6445,-12.511690361452489,-76.68805291117839,991.0,1220.0,1420.0,1500.0,0
438,2021-05,6446,-12.511690361452489,-76.68800799541418,984.0,1187.0,1392.0,1397.0,0
438,2021-05,6447,-12.511690361452489,-76.68796307964998,957.0,1154.0,1319.0,1321.0,0
438,2021-05,6448,-12.511690361452489,-76.68791816388578,918.0,1094.0,1239.0,1257.0,0
438,2021-05,6449,-12.511690361452489,-76.68787324812158,890.0,1058.0,1174.0,1225.0,0
438,2021-05,6450,-12.511690361452489,-76.68782833235737,869.0,1042.0,1130.0,1196.0,0
438,2021-05,6451,-12.511690361452489,-76.68778341659316,859.0,1012.0,1109.0,1151.0,0
438,2021-05,6452,-12.511690361452489,-76.68773850082896,859.0,993.0,1107.0,1086.0,0
438,2021-05,6453,-12.511690361452489,-76.68769358506475,853.0,985.0,1101.0,1013.0,0
438,2021-05,6454,-12.511690361452489,-76.68764866930054,840.0,978.0,1079.0,959.0,0
438,2021-05,6455,-12.511690361452489,-76.68760375353634,832.0,966.0,1056.0,946.0,0
438,2021-05,6456,-12.511690361452489,-76.68755883777213,822.0,958.0,1042.0,952.0,0
438,2021-05,6457,-12.511690361452489,-76.68751392200792,826.0,960.0,1039.0,962.0,0
438,2021-05,6458,-12.511690361452489,-76.68746900624372,827.0,965.0,1042.0,956.0,0
438,2021-05,6459,-12.511690361452489,-76.68742409047951,839.0,997.0,1067.0,971.0,0
438,2021-05,6460,-12.511690361452489,-76.6873791747153,860.0,999.0,1080.0,1003.0,0
438,2021-05,6461,-12.511690361452489,-76.6873342589511,866.0,999.0,1095.0,1030.0,0
438,2021-05,6462,-12.511690361452489,-76.68728934318689,854.0,991.0,1090.0,1061.0,0
438,2021-05,6463,-12.511690361452489,-76.68724442742268,843.0,962.0,1070.0,1079.0,0
438,2021-05,6464,-12.511690361452489,-76.68719951165848,823.0,946.0,1038.0,1067.0,0
438,2021-05,6465,-12.511690361452489,-76.68715459589427,790.0,923.0,998.0,1050.0,0
438,2021-05,6466,-12.511690361452489,-76.68710968013006,777.0,927.0,969.0,1051.0,0
438,2021-05,6467,-12.511690361452489,-76.68706476436586,786.0,944.0,973.0,1063.0,0
438,2021-05,6468,-12.511690361452489,-76.68701984860165,780.0,940.0,1002.0,1072.0,0
438,2021-05,6469,-12.511690361452489,-76.68697493283744,767.0,942.0,982.0,1059.0,0
438,2021-05,6470,-12.511690361452489,-76.68693001707325,757.0,951.0,964.0,1048.0,0
438,2021-05,6471,-12.511690361452489,-76.68688510130904,763.0,954.0,952.0,1051.0,0
438,2021-05,6472,-12.511690361452489,-76.68684018554484,781.0,942.0,952.0,1059.0,0
438,2021-05,6473,-12.511690361452489,-76.68679526978063,787.0,941.0,978.0,1053.0,0
438,2021-05,6474,-12.511690361452489,-76.68675035401643,787.0,959.0,976.0,1047.0,0
438,2021-05,6475,-12.511735277216696,-76.69043344668131,928.0,1136.0,1276.0,1574.0,0
438,2021-05,6476,-12.511735277216696,-76.6903885309171,937.0,1134.0,1268.0,1572.0,0
438,2021-05,6477,-12.511735277216696,-76.6903436151529,942.0,1125.0,1264.0,1562.0,0
438,2021-05,6478,-12.511735277216696,-76.69029869938869,921.0,1053.0,1266.0,1462.0,0
438,2021-05,6479,-12.511735277216696,-76.69025378362448,879.0,1020.0,1194.0,1402.0,0
438,2021-05,6480,-12.511735277216696,-76.69020886786028,882.0,1017.0,1139.0,1389.0,0
438,2021-05,6481,-12.511735277216696,-76.69016395209607,871.0,1026.0,1124.0,1399.0,0
438,2021-05,6482,-12.511735277216696,-76.69011903633186,866.0,1037.0,1131.0,1391.0,0
438,2021-05,6483,-12.511735277216696,-76.69007412056766,887.0,1030.0,1142.0,1357.0,0
438,2021-05,6484,-12.511735277216696,-76.69002920480345,885.0,1025.0,1157.0,1342.0,0
438,2021-05,6485,-12.511735277216696,-76.68998428903924,869.0,1021.0,1155.0,1343.0,0
438,2021-05,6486,-12.511735277216696,-76.68993937327504,868.0,1007.0,1114.0,1343.0,0
438,2021-05,6487,-12.511735277216696,-76.68989445751085,868.0,1006.0,1113.0,1384.0,0
438,2021-05,6488,-12.511735277216696,-76.68984954174664,863.0,1012.0,1146.0,1432.0,0
438,2021-05,6489,-12.511735277216696,-76.68980462598243,865.0,1012.0,1157.0,1445.0,0
438,2021-05,6490,-12.511735277216696,-76.68975971021823,871.0,1032.0,1167.0,1479.0,0
438,2021-05,6491,-12.511735277216696,-76.68971479445402,890.0,1094.0,1220.0,1559.0,0
438,2021-05,6492,-12.511735277216696,-76.68966987868981,932.0,1162.0,1305.0,1632.0,0
438,2021-05,6493,-12.511735277216696,-76.6896249629256,985.0,1205.0,1384.0,1645.0,0
438,2021-05,6494,-12.511735277216696,-76.6895800471614,1008.0,1210.0,1412.0,1602.0,0
438,2021-05,6495,-12.511735277216696,-76.6895351313972,1002.0,1193.0,1398.0,1572.0,0
438,2021-05,6496,-12.511735277216696,-76.68949021563299,995.0,1160.0,1369.0,1557.0,0
438,2021-05,6497,-12.511735277216696,-76.68944529986878,978.0,1135.0,1337.0,1526.0,0
438,2021-05,6498,-12.511735277216696,-76.68940038410457,950.0,1138.0,1297.0,1487.0,0
438,2021-05,6499,-12.511735277216696,-76.68935546834037,943.0,1099.0,1284.0,1435.0,0
438,2021-05,6500,-12.511735277216696,-76.68931055257616,921.0,1088.0,1264.0,1446.0,0
438,2021-05,6501,-12.511735277216696,-76.68926563681195,918.0,1106.0,1242.0,1467.0,0
438,2021-05,6502,-12.511735277216696,-76.68922072104775,943.0,1119.0,1265.0,1491.0,0
438,2021-05,6503,-12.511735277216696,-76.68917580528354,959.0,1143.0,1285.0,1513.0,0
438,2021-05,6504,-12.511735277216696,-76.68913088951933,951.0,1182.0,1319.0,1521.0,0
438,2021-05,6505,-12.511735277216696,-76.68908597375513,948.0,1205.0,1351.0,1509.0,0
438,2021-05,6506,-12.511735277216696,-76.68904105799092,949.0,1191.0,1367.0,1481.0,0
438,2021-05,6507,-12.511735277216696,-76.68899614222671,947.0,1157.0,1364.0,1436.0,0
438,2021-05,6508,-12.511735277216696,-76.6889512264625,941.0,1143.0,1326.0,1391.0,0
438,2021-05,6509,-12.511735277216696,-76.68890631069831,933.0,1159.0,1309.0,1382.0,0
438,2021-05,6510,-12.511735277216696,-76.68886139493411,933.0,1180.0,1318.0,1392.0,0
438,2021-05,6511,-12.511735277216696,-76.6888164791699,943.0,1185.0,1345.0,1411.0,0
438,2021-05,6512,-12.511735277216696,-76.6887715634057,951.0,1186.0,1358.0,1437.0,0
438,2021-05,6513,-12.511735277216696,-76.68872664764149,945.0,1197.0,1379.0,1477.0,0
438,2021-05,6514,-12.511735277216696,-76.68868173187728,951.0,1224.0,1394.0,1511.0,0
438,2021-05,6515,-12.511735277216696,-76.68863681611307,978.0,1264.0,1426.0,1546.0,0
438,2021-05,6516,-12.511735277216696,-76.68859190034887,1010.0,1304.0,1479.0,1621.0,0
438,2021-05,6517,-12.511735277216696,-76.68854698458466,1030.0,1338.0,1520.0,1712.0,0
438,2021-05,6518,-12.511735277216696,-76.68850206882045,1043.0,1364.0,1558.0,1749.0,0
438,2021-05,6519,-12.511735277216696,-76.68845715305625,1053.0,1375.0,1600.0,1745.0,0
438,2021-05,6520,-12.511735277216696,-76.68841223729204,1059.0,1361.0,1609.0,1737.0,0
438,2021-05,6521,-12.511735277216696,-76.68836732152783,1041.0,1311.0,1565.0,1767.0,0
438,2021-05,6522,-12.511735277216696,-76.68832240576363,1028.0,1297.0,1545.0,1738.0,0
438,2021-05,6523,-12.511735277216696,-76.68827748999942,1013.0,1293.0,1533.0,1700.0,0
438,2021-05,6524,-12.511735277216696,-76.68823257423522,1005.0,1272.0,1486.0,1672.0,0
438,2021-05,6525,-12.511735277216696,-76.68818765847101,1004.0,1256.0,1492.0,1680.0,0
438,2021-05,6526,-12.511735277216696,-76.6881427427068,1009.0,1254.0,1477.0,1676.0,0
438,2021-05,6527,-12.511735277216696,-76.6880978269426,1005.0,1248.0,1451.0,1609.0,0
438,2021-05,6528,-12.511735277216696,-76.68805291117839,991.0,1206.0,1421.0,1491.0,0
438,2021-05,6529,-12.511735277216696,-76.68800799541418,978.0,1170.0,1379.0,1390.0,0
438,2021-05,6530,-12.511735277216696,-76.68796307964998,953.0,1143.0,1312.0,1318.0,0
438,2021-05,6531,-12.511735277216696,-76.68791816388578,915.0,1093.0,1235.0,1255.0,0
438,2021-05,6532,-12.511735277216696,-76.68787324812158,890.0,1063.0,1169.0,1218.0,0
438,2021-05,6533,-12.511735277216696,-76.68782833235737,871.0,1035.0,1117.0,1185.0,0
438,2021-05,6534,-12.511735277216696,-76.68778341659316,864.0,1010.0,1098.0,1128.0,0
438,2021-05,6535,-12.511735277216696,-76.68773850082896,862.0,993.0,1092.0,1061.0,0
438,2021-05,6536,-12.511735277216696,-76.68769358506475,849.0,970.0,1077.0,1000.0,0
438,2021-05,6537,-12.511735277216696,-76.68764866930054,828.0,957.0,1050.0,961.0,0
438,2021-05,6538,-12.511735277216696,-76.68760375353634,809.0,956.0,1022.0,939.0,0
438,2021-05,6539,-12.511735277216696,-76.68755883777213,800.0,947.0,1000.0,912.0,0
438,2021-05,6540,-12.511735277216696,-76.68751392200792,801.0,932.0,993.0,905.0,0
438,2021-05,6541,-12.511735277216696,-76.68746900624372,799.0,923.0,1000.0,911.0,0
438,2021-05,6542,-12.511735277216696,-76.68742409047951,810.0,938.0,1036.0,925.0,0
438,2021-05,6543,-12.511735277216696,-76.6873791747153,830.0,946.0,1045.0,961.0,0
438,2021-05,6544,-12.511735277216696,-76.6873342589511,833.0,947.0,1042.0,1004.0,0
438,2021-05,6545,-12.511735277216696,-76.68728934318689,833.0,955.0,1047.0,1050.0,0
438,2021-05,6546,-12.511735277216696,-76.68724442742268,830.0,951.0,1039.0,1079.0,0
438,2021-05,6547,-12.511735277216696,-76.68719951165848,817.0,942.0,1010.0,1072.0,0
438,2021-05,6548,-12.511735277216696,-76.68715459589427,785.0,925.0,977.0,1075.0,0
438,2021-05,6549,-12.511735277216696,-76.68710968013006,769.0,937.0,974.0,1078.0,0
